Timestamp,Settlement Point Name,Hourly Average Price
2014-01-25 18:00:00,HB_HUBAVG,41.519999999999996
2014-01-25 19:00:00,HB_BUSAVG,33.8225
2014-01-25 19:00:00,HB_HUBAVG,33.8225
2014-01-25 20:00:00,HB_BUSAVG,32.2475
2014-01-25 20:00:00,HB_HUBAVG,32.2475
2014-01-25 21:00:00,HB_BUSAVG,32.6
2014-01-25 21:00:00,HB_HUBAVG,32.6
2014-01-25 22:00:00,HB_BUSAVG,31.252499999999998
2014-01-25 22:00:00,HB_HUBAVG,31.252499999999998
2014-01-25 23:00:00,HB_BUSAVG,24.197499999999998
2014-01-25 23:00:00,HB_HUBAVG,24.197499999999998
2014-01-26 00:00:00,HB_BUSAVG,24.395
2014-01-26 00:00:00,HB_HUBAVG,24.395
2014-01-26 01:00:00,HB_BUSAVG,22.544999999999998
2014-01-26 01:00:00,HB_HUBAVG,22.544999999999998
2014-01-26 02:00:00,HB_BUSAVG,21.79
2014-01-26 02:00:00,HB_HUBAVG,21.79
2014-01-26 03:00:00,HB_BUSAVG,21.7475
2014-01-26 03:00:00,HB_HUBAVG,21.7475
2014-01-26 04:00:00,HB_BUSAVG,22.3425
2014-01-26 04:00:00,HB_HUBAVG,22.3425
2014-01-26 05:00:00,HB_BUSAVG,22.9025
2014-01-26 05:00:00,HB_HUBAVG,22.9025
2014-01-26 06:00:00,HB_BUSAVG,26.015
2014-01-26 06:00:00,HB_HUBAVG,26.015
2014-01-26 07:00:00,HB_BUSAVG,26.9125
2014-01-26 07:00:00,HB_HUBAVG,26.9125
2014-01-26 08:00:00,HB_BUSAVG,28.22
2014-01-26 08:00:00,HB_HUBAVG,28.22
2014-01-26 09:00:00,HB_BUSAVG,29.0825
2014-01-26 09:00:00,HB_HUBAVG,29.0825
2014-01-26 10:00:00,HB_BUSAVG,24.505
2014-01-26 10:00:00,HB_HUBAVG,24.505
2014-01-26 11:00:00,HB_BUSAVG,22.14
2014-01-26 11:00:00,HB_HUBAVG,22.14
2014-01-26 12:00:00,HB_BUSAVG,20.775
2014-01-26 12:00:00,HB_HUBAVG,20.775
2014-01-26 13:00:00,HB_BUSAVG,20.9125
2014-01-26 13:00:00,HB_HUBAVG,20.9125
2014-01-26 14:00:00,HB_BUSAVG,20.7675
2014-01-26 14:00:00,HB_HUBAVG,20.7675
2014-01-26 15:00:00,HB_BUSAVG,22.3875
2014-01-26 15:00:00,HB_HUBAVG,22.3875
2014-01-26 16:00:00,HB_BUSAVG,23.475
2014-01-26 16:00:00,HB_HUBAVG,23.475
2014-01-26 17:00:00,HB_BUSAVG,28.057499999999997
2014-01-26 17:00:00,HB_HUBAVG,28.057499999999997
2014-01-26 18:00:00,HB_BUSAVG,33.290000000000006
2014-01-26 18:00:00,HB_HUBAVG,33.290000000000006
2014-01-26 19:00:00,HB_BUSAVG,33.2975
2014-01-26 19:00:00,HB_HUBAVG,33.2975
2014-01-26 20:00:00,HB_BUSAVG,31.2625
2014-01-26 20:00:00,HB_HUBAVG,31.2625
2014-01-26 21:00:00,HB_BUSAVG,28.1725
2014-01-26 21:00:00,HB_HUBAVG,28.1725
2014-01-26 22:00:00,HB_BUSAVG,24.9125
2014-01-26 22:00:00,HB_HUBAVG,24.9125
2014-01-26 23:00:00,HB_BUSAVG,18.9775
2014-01-26 23:00:00,HB_HUBAVG,18.9775
2014-01-27 00:00:00,HB_BUSAVG,14.11
2014-01-27 00:00:00,HB_HUBAVG,14.11
2014-01-27 01:00:00,HB_BUSAVG,-0.022499999999999992
2014-01-27 01:00:00,HB_HUBAVG,-0.022499999999999992
2014-01-27 02:00:00,HB_BUSAVG,-1.005
2014-01-27 02:00:00,HB_HUBAVG,-1.005
2014-01-27 03:00:00,HB_BUSAVG,-1.2075
2014-01-27 03:00:00,HB_HUBAVG,-1.2075
2014-01-27 04:00:00,HB_BUSAVG,8.08
2014-01-27 04:00:00,HB_HUBAVG,8.08
2014-01-27 05:00:00,HB_BUSAVG,23.68
2014-01-27 05:00:00,HB_HUBAVG,23.677500000000002
2014-01-27 06:00:00,HB_BUSAVG,27.485
2014-01-27 06:00:00,HB_HUBAVG,27.485
2014-01-27 07:00:00,HB_BUSAVG,27.4325
2014-01-27 07:00:00,HB_HUBAVG,27.4325
2014-01-27 08:00:00,HB_BUSAVG,26.605
2014-01-27 08:00:00,HB_HUBAVG,26.605
2014-01-27 09:00:00,HB_BUSAVG,26.5125
2014-01-27 09:00:00,HB_HUBAVG,26.5125
2014-01-27 10:00:00,HB_BUSAVG,26.835
2014-01-27 10:00:00,HB_HUBAVG,26.835
2014-01-27 11:00:00,HB_BUSAVG,26.9575
2014-01-27 11:00:00,HB_HUBAVG,26.9575
2014-01-27 12:00:00,HB_BUSAVG,27.009999999999998
2014-01-27 12:00:00,HB_HUBAVG,27.009999999999998
2014-01-27 13:00:00,HB_BUSAVG,27.927500000000002
2014-01-27 13:00:00,HB_HUBAVG,27.927500000000002
2014-01-27 14:00:00,HB_BUSAVG,28.134999999999998
2014-01-27 14:00:00,HB_HUBAVG,28.134999999999998
2014-01-27 15:00:00,HB_BUSAVG,28.4125
2014-01-27 15:00:00,HB_HUBAVG,28.4125
2014-01-27 16:00:00,HB_BUSAVG,29.3125
2014-01-27 16:00:00,HB_HUBAVG,29.305
2014-01-27 17:00:00,HB_BUSAVG,31.7475
2014-01-27 17:00:00,HB_HUBAVG,31.7275
2014-01-27 18:00:00,HB_BUSAVG,40.7075
2014-01-27 18:00:00,HB_HUBAVG,40.677499999999995
2014-01-27 19:00:00,HB_BUSAVG,42.44
2014-01-27 19:00:00,HB_HUBAVG,42.3625
2014-01-27 20:00:00,HB_BUSAVG,44.4725
2014-01-27 20:00:00,HB_HUBAVG,44.3675
2014-01-27 21:00:00,HB_BUSAVG,34.957499999999996
2014-01-27 21:00:00,HB_HUBAVG,34.915
2014-01-27 22:00:00,HB_BUSAVG,33.3025
2014-01-27 22:00:00,HB_HUBAVG,33.285
2014-01-27 23:00:00,HB_BUSAVG,30.12
2014-01-27 23:00:00,HB_HUBAVG,30.12
2014-01-28 00:00:00,HB_BUSAVG,27.915
2014-01-28 00:00:00,HB_HUBAVG,27.915
2014-01-28 01:00:00,HB_BUSAVG,25.759999999999998
2014-01-28 01:00:00,HB_HUBAVG,25.759999999999998
2014-01-28 02:00:00,HB_BUSAVG,25.8325
2014-01-28 02:00:00,HB_HUBAVG,25.8325
2014-01-28 03:00:00,HB_BUSAVG,25.96
2014-01-28 03:00:00,HB_HUBAVG,25.96
2014-01-28 04:00:00,HB_BUSAVG,26.345
2014-01-28 04:00:00,HB_HUBAVG,26.345
2014-01-28 05:00:00,HB_BUSAVG,30.5775
2014-01-28 05:00:00,HB_HUBAVG,30.5475
2014-01-28 06:00:00,HB_BUSAVG,38.1325
2014-01-28 06:00:00,HB_HUBAVG,37.64
2014-01-28 07:00:00,HB_BUSAVG,36.8475
2014-01-28 07:00:00,HB_HUBAVG,36.644999999999996
2014-01-28 08:00:00,HB_BUSAVG,39.3625
2014-01-28 08:00:00,HB_HUBAVG,39.03
2014-01-28 09:00:00,HB_BUSAVG,41.5625
2014-01-28 09:00:00,HB_HUBAVG,41.2
2014-01-28 10:00:00,HB_BUSAVG,46.9225
2014-01-28 10:00:00,HB_HUBAVG,46.535
2014-01-28 11:00:00,HB_BUSAVG,45.36
2014-01-28 11:00:00,HB_HUBAVG,45.16
2014-01-28 12:00:00,HB_BUSAVG,40.57
2014-01-28 12:00:00,HB_HUBAVG,40.457499999999996
2014-01-28 13:00:00,HB_BUSAVG,39.1425
2014-01-28 13:00:00,HB_HUBAVG,39.06
2014-01-28 14:00:00,HB_BUSAVG,36.7775
2014-01-28 14:00:00,HB_HUBAVG,36.765
2014-01-28 15:00:00,HB_BUSAVG,37.61
2014-01-28 15:00:00,HB_HUBAVG,37.61
2014-01-28 16:00:00,HB_BUSAVG,40.5275
2014-01-28 16:00:00,HB_HUBAVG,40.5275
2014-01-28 17:00:00,HB_BUSAVG,49.275000000000006
2014-01-28 17:00:00,HB_HUBAVG,49.08
2014-01-28 18:00:00,HB_BUSAVG,60.255
2014-01-28 18:00:00,HB_HUBAVG,60.19
2014-01-28 19:00:00,HB_BUSAVG,59.86
2014-01-28 19:00:00,HB_HUBAVG,59.832499999999996
2014-01-28 20:00:00,HB_BUSAVG,57.3525
2014-01-28 20:00:00,HB_HUBAVG,57.3575
2014-01-28 21:00:00,HB_BUSAVG,51.432500000000005
2014-01-28 21:00:00,HB_HUBAVG,51.4175
2014-01-28 22:00:00,HB_BUSAVG,40.855000000000004
2014-01-28 22:00:00,HB_HUBAVG,40.855000000000004
2014-01-28 23:00:00,HB_BUSAVG,36.832499999999996
2014-01-28 23:00:00,HB_HUBAVG,36.832499999999996
2014-01-29 00:00:00,HB_BUSAVG,33.9975
2014-01-29 00:00:00,HB_HUBAVG,33.9975
2014-01-29 01:00:00,HB_BUSAVG,33.7
2014-01-29 01:00:00,HB_HUBAVG,33.7
2014-01-29 02:00:00,HB_BUSAVG,34.345
2014-01-29 02:00:00,HB_HUBAVG,34.345
2014-01-29 03:00:00,HB_BUSAVG,34.4075
2014-01-29 03:00:00,HB_HUBAVG,34.4075
2014-01-29 04:00:00,HB_BUSAVG,35.4025
2014-01-29 04:00:00,HB_HUBAVG,35.4025
2014-01-29 05:00:00,HB_BUSAVG,39.12
2014-01-29 05:00:00,HB_HUBAVG,38.9675
2014-01-29 06:00:00,HB_BUSAVG,60.8675
2014-01-29 06:00:00,HB_HUBAVG,59.305
2014-01-29 07:00:00,HB_BUSAVG,51.3175
2014-01-29 07:00:00,HB_HUBAVG,50.9275
2014-01-29 08:00:00,HB_BUSAVG,45.925
2014-01-29 08:00:00,HB_HUBAVG,45.84
2014-01-29 09:00:00,HB_BUSAVG,46.33
2014-01-29 09:00:00,HB_HUBAVG,46.2875
2014-01-29 10:00:00,HB_BUSAVG,41.205
2014-01-29 10:00:00,HB_HUBAVG,41.205
2014-01-29 11:00:00,HB_BUSAVG,39.7925
2014-01-29 11:00:00,HB_HUBAVG,39.7925
2014-01-29 12:00:00,HB_BUSAVG,37.894999999999996
2014-01-29 12:00:00,HB_HUBAVG,37.894999999999996
2014-01-29 13:00:00,HB_BUSAVG,35.4
2014-01-29 13:00:00,HB_HUBAVG,35.4
2014-01-29 14:00:00,HB_BUSAVG,29.755
2014-01-29 14:00:00,HB_HUBAVG,29.755
2014-01-29 15:00:00,HB_BUSAVG,26.3075
2014-01-29 15:00:00,HB_HUBAVG,26.3075
2014-01-29 16:00:00,HB_BUSAVG,25.9625
2014-01-29 16:00:00,HB_HUBAVG,25.9625
2014-01-29 17:00:00,HB_BUSAVG,29.92
2014-01-29 17:00:00,HB_HUBAVG,29.92
2014-01-29 18:00:00,HB_BUSAVG,40.677499999999995
2014-01-29 18:00:00,HB_HUBAVG,40.677499999999995
2014-01-29 19:00:00,HB_BUSAVG,40.587500000000006
2014-01-29 19:00:00,HB_HUBAVG,40.585
2014-01-29 20:00:00,HB_BUSAVG,40.535000000000004
2014-01-29 20:00:00,HB_HUBAVG,40.445
2014-01-29 21:00:00,HB_BUSAVG,36.66
2014-01-29 21:00:00,HB_HUBAVG,36.692499999999995
2014-01-29 22:00:00,HB_BUSAVG,34.8075
2014-01-29 22:00:00,HB_HUBAVG,34.81
2014-01-29 23:00:00,HB_BUSAVG,32.285
2014-01-29 23:00:00,HB_HUBAVG,32.275
2014-01-30 00:00:00,HB_BUSAVG,32.0375
2014-01-30 00:00:00,HB_HUBAVG,32.0275
2014-01-30 01:00:00,HB_BUSAVG,31.0975
2014-01-30 01:00:00,HB_HUBAVG,31.095
2014-01-30 02:00:00,HB_BUSAVG,31.34
2014-01-30 02:00:00,HB_HUBAVG,31.052500000000002
2014-01-30 03:00:00,HB_BUSAVG,31.855
2014-01-30 03:00:00,HB_HUBAVG,31.8375
2014-01-30 04:00:00,HB_BUSAVG,32.2225
2014-01-30 04:00:00,HB_HUBAVG,32.22
2014-01-30 05:00:00,HB_BUSAVG,32.03
2014-01-30 05:00:00,HB_HUBAVG,32.025
2014-01-30 06:00:00,HB_BUSAVG,44.385
2014-01-30 06:00:00,HB_HUBAVG,44.379999999999995
2014-01-30 07:00:00,HB_BUSAVG,41.4525
2014-01-30 07:00:00,HB_HUBAVG,41.445
2014-01-30 08:00:00,HB_BUSAVG,36.825
2014-01-30 08:00:00,HB_HUBAVG,36.807500000000005
2014-01-30 09:00:00,HB_BUSAVG,39.36
2014-01-30 09:00:00,HB_HUBAVG,39.355000000000004
2014-01-30 10:00:00,HB_BUSAVG,40.86
2014-01-30 10:00:00,HB_HUBAVG,40.8575
2014-01-30 11:00:00,HB_BUSAVG,34.0525
2014-01-30 11:00:00,HB_HUBAVG,34.0525
2014-01-30 12:00:00,HB_BUSAVG,32.465
2014-01-30 12:00:00,HB_HUBAVG,32.465
2014-01-30 13:00:00,HB_BUSAVG,28.8475
2014-01-30 13:00:00,HB_HUBAVG,28.8475
2014-01-30 14:00:00,HB_BUSAVG,28.7425
2014-01-30 14:00:00,HB_HUBAVG,28.7425
2014-01-30 15:00:00,HB_BUSAVG,27.185000000000002
2014-01-30 15:00:00,HB_HUBAVG,27.1975
2014-01-30 16:00:00,HB_BUSAVG,29.545
2014-01-30 16:00:00,HB_HUBAVG,29.552500000000002
2014-01-30 17:00:00,HB_BUSAVG,38.160000000000004
2014-01-30 17:00:00,HB_HUBAVG,38.19
2014-01-30 18:00:00,HB_BUSAVG,54.6175
2014-01-30 18:00:00,HB_HUBAVG,54.72
2014-01-30 19:00:00,HB_BUSAVG,38.5125
2014-01-30 19:00:00,HB_HUBAVG,38.525000000000006
2014-01-30 20:00:00,HB_BUSAVG,37.0
2014-01-30 20:00:00,HB_HUBAVG,37.0
2014-01-30 21:00:00,HB_BUSAVG,26.7225
2014-01-30 21:00:00,HB_HUBAVG,26.7225
2014-01-30 22:00:00,HB_BUSAVG,22.595
2014-01-30 22:00:00,HB_HUBAVG,22.595
2014-01-30 23:00:00,HB_BUSAVG,14.1325
2014-01-30 23:00:00,HB_HUBAVG,14.1325
2014-01-31 00:00:00,HB_BUSAVG,23.9175
2014-01-31 00:00:00,HB_HUBAVG,23.9175
2014-01-31 01:00:00,HB_BUSAVG,21.6825
2014-01-31 01:00:00,HB_HUBAVG,21.6825
2014-01-31 02:00:00,HB_BUSAVG,20.6625
2014-01-31 02:00:00,HB_HUBAVG,20.6625
2014-01-31 03:00:00,HB_BUSAVG,21.6275
2014-01-31 03:00:00,HB_HUBAVG,21.6275
2014-01-31 04:00:00,HB_BUSAVG,23.845
2014-01-31 04:00:00,HB_HUBAVG,23.845
2014-01-31 05:00:00,HB_BUSAVG,25.3625
2014-01-31 05:00:00,HB_HUBAVG,25.3625
2014-01-31 06:00:00,HB_BUSAVG,29.165
2014-01-31 06:00:00,HB_HUBAVG,29.165
2014-01-31 07:00:00,HB_BUSAVG,29.9725
2014-01-31 07:00:00,HB_HUBAVG,29.975
2014-01-31 08:00:00,HB_BUSAVG,30.564999999999998
2014-01-31 08:00:00,HB_HUBAVG,30.564999999999998
2014-01-31 09:00:00,HB_BUSAVG,35.39
2014-01-31 09:00:00,HB_HUBAVG,35.39
2014-01-31 10:00:00,HB_BUSAVG,38.6625
2014-01-31 10:00:00,HB_HUBAVG,38.6625
2014-01-31 11:00:00,HB_BUSAVG,32.1775
2014-01-31 11:00:00,HB_HUBAVG,32.18
2014-01-31 12:00:00,HB_BUSAVG,29.19
2014-01-31 12:00:00,HB_HUBAVG,29.195
2014-01-31 13:00:00,HB_BUSAVG,29.0875
2014-01-31 13:00:00,HB_HUBAVG,29.0925
2014-01-31 14:00:00,HB_BUSAVG,37.72
2014-01-31 14:00:00,HB_HUBAVG,37.725
2014-01-31 15:00:00,HB_BUSAVG,44.955
2014-01-31 15:00:00,HB_HUBAVG,44.9475
2014-01-31 16:00:00,HB_BUSAVG,41.82
2014-01-31 16:00:00,HB_HUBAVG,41.775
2014-01-31 17:00:00,HB_BUSAVG,49.8825
2014-01-31 17:00:00,HB_HUBAVG,49.835
2014-01-31 18:00:00,HB_BUSAVG,126.8825
2014-01-31 18:00:00,HB_HUBAVG,126.8125
2015-01-01 00:00:00,HB_BUSAVG,22.4675
2015-01-01 00:00:00,HB_HUBAVG,22.4675
2015-01-01 01:00:00,HB_BUSAVG,22.305
2015-01-01 01:00:00,HB_HUBAVG,22.305
2015-01-01 02:00:00,HB_BUSAVG,22.2025
2015-01-01 02:00:00,HB_HUBAVG,22.2025
2015-01-01 03:00:00,HB_BUSAVG,22.127499999999998
2015-01-01 03:00:00,HB_HUBAVG,22.127499999999998
2015-01-01 04:00:00,HB_BUSAVG,22.155
2015-01-01 04:00:00,HB_HUBAVG,22.155
2015-01-01 05:00:00,HB_BUSAVG,22.61
2015-01-01 05:00:00,HB_HUBAVG,22.61
2015-01-01 06:00:00,HB_BUSAVG,23.38
2015-01-01 06:00:00,HB_HUBAVG,23.38
2015-01-01 07:00:00,HB_BUSAVG,23.7775
2015-01-01 07:00:00,HB_HUBAVG,23.7775
2015-01-01 08:00:00,HB_BUSAVG,24.46
2015-01-01 08:00:00,HB_HUBAVG,24.46
2015-01-01 09:00:00,HB_BUSAVG,26.9925
2015-01-01 09:00:00,HB_HUBAVG,26.9925
2015-01-01 10:00:00,HB_BUSAVG,28.0325
2015-01-01 10:00:00,HB_HUBAVG,27.9925
2015-01-01 11:00:00,HB_BUSAVG,28.490000000000002
2015-01-01 11:00:00,HB_HUBAVG,28.455
2015-01-01 12:00:00,HB_BUSAVG,27.58
2015-01-01 12:00:00,HB_HUBAVG,27.532500000000002
2015-01-01 13:00:00,HB_BUSAVG,26.265
2015-01-01 13:00:00,HB_HUBAVG,26.2275
2015-01-01 14:00:00,HB_BUSAVG,24.915
2015-01-01 14:00:00,HB_HUBAVG,24.885
2015-01-01 15:00:00,HB_BUSAVG,24.675
2015-01-01 15:00:00,HB_HUBAVG,24.6425
2015-01-01 16:00:00,HB_BUSAVG,25.5875
2015-01-01 16:00:00,HB_HUBAVG,25.555
2015-01-01 17:00:00,HB_BUSAVG,29.37
2015-01-01 17:00:00,HB_HUBAVG,29.335
2015-01-01 18:00:00,HB_BUSAVG,28.655
2015-01-01 18:00:00,HB_HUBAVG,28.625
2015-01-01 19:00:00,HB_BUSAVG,27.605
2015-01-01 19:00:00,HB_HUBAVG,27.585
2015-01-01 20:00:00,HB_BUSAVG,27.455
2015-01-01 20:00:00,HB_HUBAVG,27.455
2015-01-01 21:00:00,HB_BUSAVG,25.4375
2015-01-01 21:00:00,HB_HUBAVG,25.4375
2015-01-01 22:00:00,HB_BUSAVG,24.32
2015-01-01 22:00:00,HB_HUBAVG,24.335
2015-01-01 23:00:00,HB_BUSAVG,22.86
2015-01-01 23:00:00,HB_HUBAVG,22.8625
2015-01-02 00:00:00,HB_BUSAVG,21.97
2015-01-02 00:00:00,HB_HUBAVG,21.97
2015-01-02 01:00:00,HB_BUSAVG,21.32
2015-01-02 01:00:00,HB_HUBAVG,21.32
2015-01-02 02:00:00,HB_BUSAVG,20.9375
2015-01-02 02:00:00,HB_HUBAVG,20.9375
2015-01-02 03:00:00,HB_BUSAVG,20.92
2015-01-02 03:00:00,HB_HUBAVG,20.92
2015-01-02 04:00:00,HB_BUSAVG,21.244999999999997
2015-01-02 04:00:00,HB_HUBAVG,21.244999999999997
2015-01-02 05:00:00,HB_BUSAVG,21.945
2015-01-02 05:00:00,HB_HUBAVG,21.945
2015-01-02 06:00:00,HB_BUSAVG,22.6225
2015-01-02 06:00:00,HB_HUBAVG,22.6225
2015-01-02 07:00:00,HB_BUSAVG,23.6675
2015-01-02 07:00:00,HB_HUBAVG,23.6675
2015-01-02 08:00:00,HB_BUSAVG,24.69
2015-01-02 08:00:00,HB_HUBAVG,24.69
2015-01-02 09:00:00,HB_BUSAVG,26.545
2015-01-02 09:00:00,HB_HUBAVG,26.545
2015-01-02 10:00:00,HB_BUSAVG,27.5325
2015-01-02 10:00:00,HB_HUBAVG,27.5325
2015-01-02 11:00:00,HB_BUSAVG,26.585
2015-01-02 11:00:00,HB_HUBAVG,26.5925
2015-01-02 12:00:00,HB_BUSAVG,25.1675
2015-01-02 12:00:00,HB_HUBAVG,25.1675
2015-01-02 13:00:00,HB_BUSAVG,24.8925
2015-01-02 13:00:00,HB_HUBAVG,24.8925
2015-01-02 14:00:00,HB_BUSAVG,24.5575
2015-01-02 14:00:00,HB_HUBAVG,24.5575
2015-01-02 15:00:00,HB_BUSAVG,24.5925
2015-01-02 15:00:00,HB_HUBAVG,24.5925
2015-01-02 16:00:00,HB_BUSAVG,25.285
2015-01-02 16:00:00,HB_HUBAVG,25.285
2015-01-02 17:00:00,HB_BUSAVG,28.41
2015-01-02 17:00:00,HB_HUBAVG,28.41
2015-01-02 18:00:00,HB_BUSAVG,27.205
2015-01-02 18:00:00,HB_HUBAVG,27.2
2015-01-02 19:00:00,HB_BUSAVG,28.1275
2015-01-02 19:00:00,HB_HUBAVG,28.1275
2015-01-02 20:00:00,HB_BUSAVG,26.905
2015-01-02 20:00:00,HB_HUBAVG,26.905
2015-01-02 21:00:00,HB_BUSAVG,25.4775
2015-01-02 21:00:00,HB_HUBAVG,25.4775
2015-01-02 22:00:00,HB_BUSAVG,24.35
2015-01-02 22:00:00,HB_HUBAVG,24.35
2015-01-02 23:00:00,HB_BUSAVG,22.8025
2015-01-02 23:00:00,HB_HUBAVG,22.8025
2015-01-03 00:00:00,HB_BUSAVG,22.997500000000002
2015-01-03 00:00:00,HB_HUBAVG,22.997500000000002
2015-01-03 01:00:00,HB_BUSAVG,22.825
2015-01-03 01:00:00,HB_HUBAVG,22.825
2015-01-03 02:00:00,HB_BUSAVG,22.535
2015-01-03 02:00:00,HB_HUBAVG,22.535
2015-01-03 03:00:00,HB_BUSAVG,22.3975
2015-01-03 03:00:00,HB_HUBAVG,22.3975
2015-01-03 04:00:00,HB_BUSAVG,22.695
2015-01-03 04:00:00,HB_HUBAVG,22.695
2015-01-03 05:00:00,HB_BUSAVG,23.4375
2015-01-03 05:00:00,HB_HUBAVG,23.4375
2015-01-03 06:00:00,HB_BUSAVG,24.2375
2015-01-03 06:00:00,HB_HUBAVG,24.2375
2015-01-03 07:00:00,HB_BUSAVG,25.4775
2015-01-03 07:00:00,HB_HUBAVG,25.4775
2015-01-03 08:00:00,HB_BUSAVG,28.14
2015-01-03 08:00:00,HB_HUBAVG,28.14
2015-01-03 09:00:00,HB_BUSAVG,28.7725
2015-01-03 09:00:00,HB_HUBAVG,28.7725
2015-01-03 10:00:00,HB_BUSAVG,26.3325
2015-01-03 10:00:00,HB_HUBAVG,26.3325
2015-01-03 11:00:00,HB_BUSAVG,23.7975
2015-01-03 11:00:00,HB_HUBAVG,23.7975
2015-01-03 12:00:00,HB_BUSAVG,22.86
2015-01-03 12:00:00,HB_HUBAVG,22.86
2015-01-03 13:00:00,HB_BUSAVG,21.28
2015-01-03 13:00:00,HB_HUBAVG,21.28
2015-01-03 14:00:00,HB_BUSAVG,20.2725
2015-01-03 14:00:00,HB_HUBAVG,20.2725
2015-01-03 15:00:00,HB_BUSAVG,19.49
2015-01-03 15:00:00,HB_HUBAVG,19.49
2015-01-03 16:00:00,HB_BUSAVG,19.1225
2015-01-03 16:00:00,HB_HUBAVG,19.1225
2015-01-03 17:00:00,HB_BUSAVG,21.380000000000003
2015-01-03 17:00:00,HB_HUBAVG,21.380000000000003
2015-01-03 18:00:00,HB_BUSAVG,23.0475
2015-01-03 18:00:00,HB_HUBAVG,23.0475
2015-01-03 19:00:00,HB_BUSAVG,22.794999999999998
2015-01-03 19:00:00,HB_HUBAVG,22.7925
2015-01-03 20:00:00,HB_BUSAVG,22.435000000000002
2015-01-03 20:00:00,HB_HUBAVG,22.435000000000002
2015-01-03 21:00:00,HB_BUSAVG,22.122500000000002
2015-01-03 21:00:00,HB_HUBAVG,22.122500000000002
2015-01-03 22:00:00,HB_BUSAVG,21.822499999999998
2015-01-03 22:00:00,HB_HUBAVG,21.822499999999998
2015-01-03 23:00:00,HB_BUSAVG,20.8625
2015-01-03 23:00:00,HB_HUBAVG,20.8625
2015-01-04 00:00:00,HB_BUSAVG,20.3575
2015-01-04 00:00:00,HB_HUBAVG,20.3575
2015-01-04 01:00:00,HB_BUSAVG,19.7975
2015-01-04 01:00:00,HB_HUBAVG,19.7975
2015-01-04 02:00:00,HB_BUSAVG,19.5825
2015-01-04 02:00:00,HB_HUBAVG,19.5825
2015-01-04 03:00:00,HB_BUSAVG,19.7625
2015-01-04 03:00:00,HB_HUBAVG,19.7625
2015-01-04 04:00:00,HB_BUSAVG,19.89
2015-01-04 04:00:00,HB_HUBAVG,19.89
2015-01-04 05:00:00,HB_BUSAVG,20.835
2015-01-04 05:00:00,HB_HUBAVG,20.835
2015-01-04 06:00:00,HB_BUSAVG,21.385
2015-01-04 06:00:00,HB_HUBAVG,21.385
2015-01-04 07:00:00,HB_BUSAVG,21.994999999999997
2015-01-04 07:00:00,HB_HUBAVG,21.994999999999997
2015-01-04 08:00:00,HB_BUSAVG,22.1625
2015-01-04 08:00:00,HB_HUBAVG,22.1625
2015-01-04 09:00:00,HB_BUSAVG,22.497500000000002
2015-01-04 09:00:00,HB_HUBAVG,22.497500000000002
2015-01-04 10:00:00,HB_BUSAVG,22.799999999999997
2015-01-04 10:00:00,HB_HUBAVG,22.799999999999997
2015-01-04 11:00:00,HB_BUSAVG,22.915
2015-01-04 11:00:00,HB_HUBAVG,22.915
2015-01-04 12:00:00,HB_BUSAVG,22.25
2015-01-04 12:00:00,HB_HUBAVG,22.25
2015-01-04 13:00:00,HB_BUSAVG,21.745
2015-01-04 13:00:00,HB_HUBAVG,21.745
2015-01-04 14:00:00,HB_BUSAVG,21.24
2015-01-04 14:00:00,HB_HUBAVG,21.24
2015-01-04 15:00:00,HB_BUSAVG,20.877499999999998
2015-01-04 15:00:00,HB_HUBAVG,20.877499999999998
2015-01-04 16:00:00,HB_BUSAVG,20.875
2015-01-04 16:00:00,HB_HUBAVG,20.875
2015-01-04 17:00:00,HB_BUSAVG,22.2825
2015-01-04 17:00:00,HB_HUBAVG,22.2825
2015-01-04 18:00:00,HB_BUSAVG,23.4775
2015-01-04 18:00:00,HB_HUBAVG,23.4775
2015-01-04 19:00:00,HB_BUSAVG,23.872500000000002
2015-01-04 19:00:00,HB_HUBAVG,23.872500000000002
2015-01-04 20:00:00,HB_BUSAVG,23.6875
2015-01-04 20:00:00,HB_HUBAVG,23.6875
2015-01-04 21:00:00,HB_BUSAVG,22.7475
2015-01-04 21:00:00,HB_HUBAVG,22.744999999999997
2015-01-04 22:00:00,HB_BUSAVG,21.665
2015-01-04 22:00:00,HB_HUBAVG,21.665
2015-01-04 23:00:00,HB_BUSAVG,20.8625
2015-01-04 23:00:00,HB_HUBAVG,20.8625
2015-01-05 00:00:00,HB_BUSAVG,20.6025
2015-01-05 00:00:00,HB_HUBAVG,20.6025
2015-01-05 01:00:00,HB_BUSAVG,20.2175
2015-01-05 01:00:00,HB_HUBAVG,20.2175
2015-01-05 02:00:00,HB_BUSAVG,20.1325
2015-01-05 02:00:00,HB_HUBAVG,20.1325
2015-01-05 03:00:00,HB_BUSAVG,20.395
2015-01-05 03:00:00,HB_HUBAVG,20.395
2015-01-05 04:00:00,HB_BUSAVG,20.755000000000003
2015-01-05 04:00:00,HB_HUBAVG,20.755000000000003
2015-01-05 05:00:00,HB_BUSAVG,22.3425
2015-01-05 05:00:00,HB_HUBAVG,22.3125
2015-01-05 06:00:00,HB_BUSAVG,25.6625
2015-01-05 06:00:00,HB_HUBAVG,25.642500000000002
2015-01-05 07:00:00,HB_BUSAVG,26.105
2015-01-05 07:00:00,HB_HUBAVG,26.0925
